"날짜","출발지","도착지","구분","유형","일별이동횟수","수량"
"20180626","5113634","2179609","회수","PA12",1,15
"20180622","5113634","2179609","회수","PA11",1,17
"20180629","5214623","2041879","회수","N12",1,18
"20100101","5115152","2016517","회수","N11S",1,17
"20100105","5115152","2108639","회수","N11",1,237
"20100107","5115152","2016517","회수","N11S",1,42
"20100113","5083226","2056331","회수","N12",1,4
"20100118","5083226","2056331","회수","N12",1,11
"20100125","5113634","2073233","회수","PA12",1,48
"20100125","5115152","2016517","회수","N11S",1,26
"20100126","5115152","2016517","회수","N11S",1,23
"20100202","5115152","2016517","회수","N11",1,968
"20100202","5083226","2056331","회수","N12",1,13
"20100208","5113634","2073233","회수","PA12",1,36
"20100210","5113634","2073233","회수","PA11",1,3
"20100216","5115152","2016517","회수","N11",1,1020
"20100213","5115152","2016517","회수","N11",1,3209
"20100218","5115152","2016517","회수","N11",1,1533
"20100224","5083226","2056331","회수","N11",1,23
"20100224","5115152","2016517","회수","N11",1,473
"20100224","5115152","2016517","회수","N11S",1,5
"20100224","5115152","2108639","회수","N11S",1,4
"20100226","5113634","2073233","회수","PA11",1,4
"20100225","5115152","2016517","회수","N11",1,490
"20100301","5115152","2016517","회수","N11S",1,45
"20100303","5083226","2056331","회수","N11",1,7
"20100308","5113634","2073233","회수","PA11",1,9
"20100308","5115152","2016517","회수","IN11",1,7
"20100310","5115152","2016517","회수","IN11",1,5
"20100310","5083226","2056331","회수","N12",1,24
"20100311","5115152","2016517","회수","N11S",1,6
"20100313","5083226","2056331","회수","N11",1,1
"20100317","5115152","2016517","회수","IN11",1,6
"20100317","5115152","2016517","회수","N11",1,550
"20100318","5115152","2016517","회수","IN11",1,13
"20100318","5115152","2016517","회수","N11S",1,9
"20100319","5115152","2016517","회수","N11S",1,5
"20100319","5152378","2116717","회수","L14",1,56
"20100320","5115152","2016517","회수","N11",1,1581
"20100323","5115152","2016517","회수","IN11",1,6
"20100323","5115152","2016517","회수","N11S",1,9
"20100330","5115152","2016517","회수","IN11",1,5
"20100330","5115152","2016517","회수","N11S",1,5
"20100329","5115152","2016517","회수","N11",1,1580
"20100402","5115152","2016517","회수","IN11",1,5
"20100331","5083226","2056331","회수","N12",1,3
"20100327","5083226","2056331","회수","N11",1,7
"20100407","5115152","2016517","회수","N11",1,1783
"20100413","5115152","2016517","회수","N11",1,1375
"20100410","5113634","2073233","회수","PA11",1,14
"20100410","5083226","2056331","회수","N11",1,14
"20100410","5083226","2056331","회수","PA12",1,1
"20100409","5115152","2016517","회수","N11",1,548
"20100405","5113634","2073233","회수","PA12",1,8
"20100417","5083226","2056331","회수","N12",1,20
"20100423","5115152","2016517","회수","N11",1,796
"20100501","5083226","2056331","회수","N12",1,31
"20100503","5113634","2073233","회수","PA11",1,5
"20100503","5115152","2016517","회수","N11",1,785
"20100430","5115152","2016517","회수","IN11",1,2
"20100423","5113634","2073233","회수","PA12",1,17
"20100510","5115152","2016517","회수","IN11",1,7
"20100511","5115152","2016517","회수","IN11",1,7
"20100511","5115152","2016517","회수","N11S",1,11
"20100521","5115152","2016517","회수","N11",1,1096
"20100519","5152378","2027528","회수","L14",1,62
"20100515","5115152","2016517","회수","N11S",1,21
"20100514","5115152","2016517","회수","N11",1,638
"20100528","5115152","2016517","회수","N11S",1,14
"20100602","5115152","2016517","회수","N11",1,553
"20100601","5115152","2016517","회수","N11S",1,16
"20100531","5115152","2016517","회수","N11S",1,22
"20100525","5113634","2073233","회수","PA12",1,7
"20100525","5115152","2016517","회수","N11",1,1061
"20100605","5115152","2016517","회수","IN11",1,6
"20100605","5115152","2016517","회수","N11",1,1347
"20100611","5115152","2016517","회수","N11S",1,8
"20100611","5152378","2027528","회수","L14",1,12
"20100609","5115152","2016517","회수","N11",1,792
"20100604","5115152","2016517","회수","N11",1,540
"20100616","5083226","2056331","회수","N11",1,2
"20100615","5115152","2016517","회수","IN11",1,13
"20100625","5115152","2016517","회수","IN11",1,5
"20100623","5083226","2056331","회수","N12",1,12
"20100705","5115152","2016517","회수","N11",1,1054
"20100702","5115152","2016517","회수","IN11",1,5
"20100715","5115152","2016517","회수","IN11",1,8
"20100715","5083226","2056331","회수","N11",1,3
"20100714","5152378","2027528","회수","L14",1,47
"20100720","5083226","2056331","회수","N11",1,4
"20100716","5115152","2016517","회수","N11S",1,8
"20100717","5115152","2016517","회수","N11",1,791
"20100713","5083226","2056331","회수","N12",1,5
"20100730","5115152","2016517","회수","N11S",1,24
"20100722","5115152","2016517","회수","IN11",1,3
"20100803","5083226","2056331","회수","N11",1,7
"20100804","5115152","2016517","회수","N11S",1,7
"20100731","5115152","2016517","회수","N11S",1,21
"20100814","5083226","2056331","회수","N11S",1,1
"20100814","5113634","2073233","회수","PA95",1,1
"20100814","5115152","2016517","회수","IN11",1,8
"20100827","5115152","2016517","회수","N11",1,270
"20100828","5115152","2016517","회수","N11",1,975
"20100828","5113634","2073233","회수","PA12",1,25
"20100826","5152378","2027528","회수","L14",1,33
"20100821","5083226","2056331","회수","N12",1,2
"20100902","5113634","2073233","회수","PA11",1,2
"20100901","5115152","2016517","회수","IN11",1,2
"20100901","5115152","2016517","회수","N11S",1,10
"20100907","5115152","2016517","회수","N11S",1,13
"20100906","5115152","2016517","회수","IN11",1,4
"20100910","5115152","2016517","회수","N11",1,277
"20100911","5115152","2016517","회수","N11",1,1042
"20100911","5115152","2016517","회수","N11S",1,12
"20100915","5115152","2016517","회수","N11",1,1057
"20100913","5083226","2056331","회수","N12",1,2
"20100913","5115152","2016517","회수","N11",1,787
"20100909","5115152","2016517","회수","IN11",1,3
"20100909","5115152","2016517","회수","N11",1,1071
"20100908","5115152","2016517","회수","IN11",1,4
"20100920","5083226","2056331","회수","N11",1,16
"20100927","5115152","2108639","회수","N11S",2,30
"20100918","5115152","2016517","회수","IN11",1,10
"20100918","5083226","2056331","회수","N12",1,6
"20100917","5115152","2016517","회수","N11S",1,11
"20101002","5115152","2016517","회수","N11",1,820
"20101009","5115152","2016517","회수","N11",1,788
"20101009","5083226","2056331","회수","N12",1,2
"20101005","5115152","2016517","회수","N11",1,1054
"20101005","5152378","2027528","회수","L14",1,14
"20101001","5115152","2016517","회수","N11S",1,16
"20100930","5115152","2016517","회수","N11",1,240
"20101018","5115152","2016517","회수","N11",1,1032
"20101016","5083226","2056331","회수","N12",1,6
"20101022","5115152","2016517","회수","N11S",1,8
"20101023","5115152","2108639","회수","N11",1,553
"20101028","5083226","2056331","회수","N11",1,11
"20101028","5083226","2056331","회수","N12",1,2
"20101026","5115152","2108639","회수","N11S",1,3
"20101102","5115152","2108639","회수","N11",1,272
"20101106","5115152","2108639","회수","N11S",1,4
"20101105","5083226","2056331","회수","N12",1,2
"20101103","5115152","2108639","회수","N11",1,239
"20101103","5115152","2108639","회수","N11S",1,5
"20101029","5083226","2056331","회수","N12",1,2
"20101030","5115152","2016517","회수","IN11",1,2
"20101116","5083226","2056331","회수","N12",1,2
"20101109","5115152","2016517","회수","N11S",1,6
"20101108","5115152","2016517","회수","N11S",1,7
"20101122","5115152","2108639","회수","N11",1,274
"20101127","5115152","2016517","회수","IN11",1,7
"20101126","5083226","2056331","회수","N11",1,10
"20101126","5083226","2056331","회수","N12",1,5
"20101126","5115152","2016517","회수","N11S",1,10
"20101125","5115152","2108639","회수","N11S",1,2
"20101124","5115152","2016517","회수","N11S",1,14
"20101119","5083226","2056331","회수","N11",1,2
"20101201","5115152","2016517","회수","IN11",1,7
"20101206","5115152","2108639","회수","N11S",1,7
"20101204","5115152","2016517","회수","N11S",1,45
"20101202","5083226","2056331","회수","N11S",1,1
"20101129","5115152","2016517","회수","N11S",1,4
"20101211","5115152","2016517","회수","IN11",1,1
"20101210","5115152","2016517","회수","N11S",1,4
"20101214","5115152","2108639","회수","N11",1,240
"20101213","5115152","2016517","회수","N11",1,541
"20101208","5113634","2073233","회수","PA11",1,9
"20101221","5083226","2056331","회수","N11",1,5
"20101225","5115152","2016517","회수","IN11",1,3
"20101225","5115152","2016517","회수","N11",1,545
"20101223","5115152","2016517","회수","IN11",1,2
"20101220","5083226","2056331","회수","N11S",1,1
"20101218","5083226","2056331","회수","N11",1,15
"20110105","5115152","2108639","회수","N11S",1,5
"20110106","5113634","2073233","회수","PA11",1,14
"20101229","5115152","2016517","회수","N11",1,277
"20101229","5115152","2016517","회수","N11S",1,2
"20101228","5152378","2089241","회수","L14",1,102
"20110114","5083226","2056331","회수","N11",1,10
"20110115","5115152","2016517","회수","N11",1,1069
"20110113","5115152","2016517","회수","P13",1,6
